Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Job Category,Full-Time/Part-Time indicator,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Residency Requirement,Posting Date,Post Until,Posting Updated,Process Date
398952,HRA/DEPT OF SOCIAL SERVICES,External,1,SENIOR ELECTRICAL ENGINEER,ELECTRICAL ENGINEER,20315,2,"Engineering, Architecture, & Planning Social Services",F,78210,108657,Annual,375 Pearl Street,General Support Services-NM,New York City Residency is not required for this position,2019-07-03T00:00:00.000,2019-07-31T00:00:00.000,2019-07-22T00:00:00.000,2019-07-30T00:00:00.000
398955,DEPT OF INFO TECH & TELECOMM,External,4,Cyber Threat Analyst,CYBER SECURITY ANALYST,13633,2,"Technology, Data & Innovation",F,76500,95000,Annual,255 Greenwich Street,Citywide Cybersecurity,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-25T00:00:00.000,,2019-07-26T00:00:00.000,2019-07-30T00:00:00.000
398955,DEPT OF INFO TECH & TELECOMM,Internal,4,Cyber Threat Analyst,CYBER SECURITY ANALYST,13633,2,"Technology, Data & Innovation",F,76500,95000,Annual,255 Greenwich Street,Citywide Cybersecurity,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-25T00:00:00.000,,2019-07-26T00:00:00.000,2019-07-30T00:00:00.000
398963,DEPARTMENT OF TRANSPORTATION,External,1,Cartography Coordinator,GRAPHIC ARTIST,91415,2,"Constituent Services & Community Programs Engineering, Architecture, & Planning",F,57125,97233,Annual,55 Water St Ny Ny,Â Urban Design / Wayfinding,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-27T00:00:00.000,2019-12-24T00:00:00.000,2019-06-27T00:00:00.000,2019-07-30T00:00:00.000
398963,DEPARTMENT OF TRANSPORTATION,Internal,1,Cartography Coordinator,GRAPHIC ARTIST,91415,2,"Constituent Services & Community Programs Engineering, Architecture, & Planning",F,57125,97233,Annual,55 Water St Ny Ny,Â Urban Design / Wayfinding,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-27T00:00:00.000,2019-12-24T00:00:00.000,2019-06-27T00:00:00.000,2019-07-30T00:00:00.000
399009,DEPARTMENT OF CITY PLANNING,Internal,1,Senior Lead Urban Designer / Borough Planning Specialist,ASSOCIATE URBAN DESIGNER,22124,2,"Communications & Intergovernmental Affairs Policy, Research & Analysis Public Safety, Inspections, & Enforcement",F,75000,85000,Annual,"120 Broadway, New York, NY",Queens Office,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-27T00:00:00.000,,2019-07-12T00:00:00.000,2019-07-30T00:00:00.000
399009,DEPARTMENT OF CITY PLANNING,External,1,Senior Lead Urban Designer / Borough Planning Specialist,ASSOCIATE URBAN DESIGNER,22124,2,"Communications & Intergovernmental Affairs Policy, Research & Analysis Public Safety, Inspections, & Enforcement",F,75000,85000,Annual,"120 Broadway, New York, NY",Queens Office,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-27T00:00:00.000,,2019-07-12T00:00:00.000,2019-07-30T00:00:00.000
399015,CIVILIAN COMPLAINT REVIEW BD,External,1,Community Associate Case Management Unit,COMMUNITY ASSOCIATE,56057,0,"Administration & Human Resources Public Safety, Inspections, & Enforcement",F,22,22,Hourly,"100 Church St., N.Y.",Civilian Complaint Review Bd,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-26T00:00:00.000,,2019-07-08T00:00:00.000,2019-07-30T00:00:00.000
399015,CIVILIAN COMPLAINT REVIEW BD,Internal,1,Community Associate Case Management Unit,COMMUNITY ASSOCIATE,56057,0,"Administration & Human Resources Public Safety, Inspections, & Enforcement",F,22,22,Hourly,"100 Church St., N.Y.",Civilian Complaint Review Bd,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-26T00:00:00.000,,2019-07-08T00:00:00.000,2019-07-30T00:00:00.000
399022,NYC HOUSING AUTHORITY,Internal,1,Assistant Resident Building Superintendent,ASSISTANT RESIDENT BUILDING SU,80305,0,Building Operations & Maintenance,F,46233,70808,Annual,Queensbridge South,Queens/SI Property Mgmt,NYCHA has no residency requirements.,2019-07-26T00:00:00.000,2019-08-05T00:00:00.000,2019-07-26T00:00:00.000,2019-07-30T00:00:00.000
399024,HOUSING PRESERVATION & DVLPMNT,Internal,1,Labor Compliance Officer/Compliance Analyst,COMMUNITY COORDINATOR,56058,0,"Public Safety, Inspections, & Enforcement",F,52524,60403,Annual,100 Gold Street,Regulatory Compliance,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-25T00:00:00.000,2019-09-23T00:00:00.000,2019-06-25T00:00:00.000,2019-07-30T00:00:00.000
399024,HOUSING PRESERVATION & DVLPMNT,External,1,Labor Compliance Officer/Compliance Analyst,COMMUNITY COORDINATOR,56058,0,"Public Safety, Inspections, & Enforcement",F,52524,60403,Annual,100 Gold Street,Regulatory Compliance,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-25T00:00:00.000,2019-09-23T00:00:00.000,2019-06-25T00:00:00.000,2019-07-30T00:00:00.000
399028,TAXI & LIMOUSINE COMMISSION,External,2,Prosecuting Attorney,AGENCY ATTORNEY,30087,1,Legal Affairs,F,58716,89638,Annual,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-26T00:00:00.000,,2019-06-26T00:00:00.000,2019-07-30T00:00:00.000
399028,TAXI & LIMOUSINE COMMISSION,Internal,2,Prosecuting Attorney,AGENCY ATTORNEY,30087,1,Legal Affairs,F,58716,89638,Annual,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-26T00:00:00.000,,2019-06-26T00:00:00.000,2019-07-30T00:00:00.000
399031,ADMIN FOR CHILDREN'S SVCS,Internal,1,Educational Liaison,COMMUNITY COORDINATOR,56058,0,Social Services,F,52524,63112,Annual,"150 William Street, New York N",DYFJ Central,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-17T00:00:00.000,2019-07-31T00:00:00.000,2019-07-17T00:00:00.000,2019-07-30T00:00:00.000
399033,ADMIN FOR CHILDREN'S SVCS,Internal,1,Program Evaluator,PROGRAM EVALUATOR (ACS),52416,0,Social Services,F,64507,76745,Annual,"150 William Street, New York N",Agy Program Assistance (DPPM),"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-24T00:00:00.000,2019-08-14T00:00:00.000,2019-07-24T00:00:00.000,2019-07-30T00:00:00.000
399041,DEPT. OF HOMELESS SERVICES,Internal,3,RSRI Space Analyst,SPACE ANALYST,80184,1,Building Operations & Maintenance Social Services,F,53134,79726,Annual,"101-07 Farragut Road, Brooklyn",DHS FMD,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-03T00:00:00.000,2019-08-22T00:00:00.000,2019-07-24T00:00:00.000,2019-07-30T00:00:00.000
399041,DEPT. OF HOMELESS SERVICES,External,3,RSRI Space Analyst,SPACE ANALYST,80184,1,Building Operations & Maintenance Social Services,F,53134,79726,Annual,"101-07 Farragut Road, Brooklyn",DHS FMD,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-03T00:00:00.000,2019-08-22T00:00:00.000,2019-07-24T00:00:00.000,2019-07-30T00:00:00.000
399044,DEPT. OF HOMELESS SERVICES,External,1,RSRI Space Analyst,SPACE ANALYST,80184,1,Building Operations & Maintenance Social Services,F,53134,79726,Annual,"101-07 Farragut Road, Brooklyn",DHS FMD,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-03T00:00:00.000,2019-08-22T00:00:00.000,2019-07-24T00:00:00.000,2019-07-30T00:00:00.000
